"quadrat","project_year","year","month","species","count","cover","form","category","present","day"
"G5",1959,1959,9,"BOUTE",3,7.5e-05,"GRASS","",1,17
"G5",1959,1959,9,"PECTI",2,5e-05,"","",1,17
"G5",1960,1960,8,NA,NA,NA,NA,NA,0,22
"G5",1965,1965,8,NA,NA,NA,NA,NA,0,25
"G5",1968,1968,8,NA,NA,NA,NA,NA,0,19
"G5",1969,1969,8,"ALIN",2,5e-05,"FORB","PerennialForb",1,26
"G5",1969,1969,8,"PECTI",1,2.5e-05,"","",1,26
"G5",1969,1969,8,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,26
"G5",1971,1971,8,NA,NA,NA,NA,NA,0,16
"G5",1973,1973,8,NA,NA,NA,NA,NA,0,3
"G5",1974,1974,7,NA,NA,NA,NA,NA,0,1
"G5",1975,1975,8,"DAPU7",1,0.00259235,"GRASS","Cover",1,4
"G5",1976,1976,7,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,30
"G5",1976,1976,7,"SPHAE",2,5e-05,"","",1,30
"G5",1976,1976,7,"SPORO",1,0.00283945,"GRASS","Cover",1,30
"G5",1977,1977,8,"SPHAE",2,5e-05,"","",1,10
"G5",1977,1977,8,"SPORO",1,0.005215,"GRASS","Cover",1,10
"G5",1995,1995,10,"SPORO",18,0.00045,"GRASS","Cover",1,17
"G5",2001,2001,10,NA,NA,NA,NA,NA,0,12
"G5",2006,2006,11,"SPORO",4,0.00123432498336,"GRASS","Cover",1,27
"G5",2011,2011,11,"DAPU7",1,8.4344996609e-05,"GRASS","Cover",1,15
"G5",2011,2011,11,"SPORO",3,0.004295414985356,"GRASS","Cover",1,15
"G5",2016,2016,9,NA,NA,NA,NA,NA,0,15
"G6",1927,1927,9,"BOER4",47,0.06787425,"GRASS","Cover",1,2
"G6",1927,1927,9,"SPORO",28,0.0497315,"GRASS","Cover",1,2
"G6",1928,1928,9,"BOER4",41,0.07993985,"GRASS","Cover",1,29
"G6",1928,1928,9,"SPORO",22,0.041563,"GRASS","Cover",1,29
"G6",1929,1929,8,"BOER4",29,0.11037026,"GRASS","Cover",1,28
"G6",1929,1929,8,"SPORO",17,0.02414077,"GRASS","Cover",1,28
"G6",1930,1930,9,"BOER4",35,0.1164466,"GRASS","Cover",1,9
"G6",1930,1930,9,"SPORO",15,0.0142365,"GRASS","Cover",1,9
"G6",1931,1931,9,"BOER4",56,0.09127268,"GRASS","Cover",1,23
"G6",1931,1931,9,"MEMU3",1,2.5e-05,"FORB","PerennialForb",1,23
"G6",1931,1931,9,"SPORO",9,0.00619192,"GRASS","Cover",1,23
"G6",1932,1932,10,"BOER4",83,0.17095833,"GRASS","Cover",1,12
"G6",1932,1932,10,"SPORO",12,0.01421114,"GRASS","Cover",1,12
"G6",1933,1933,10,"BOER4",77,0.09527049,"GRASS","Cover",1,20
"G6",1933,1933,10,"SPORO",11,0.0084719,"GRASS","Cover",1,20
"G6",1934,1934,10,"BOER4",85,0.08890507,"GRASS","Cover",1,25
"G6",1934,1934,10,"SPORO",7,0.00612268,"GRASS","Cover",1,25
"G6",1935,1935,10,"BOER4",60,0.02591,"GRASS","Cover",1,8
"G6",1935,1935,10,"SPORO",17,0.0069065,"GRASS","Cover",1,8
"G6",1936,1936,10,"ALIN",11,0.000275,"FORB","PerennialForb",1,27
"G6",1936,1936,10,"BOER4",50,0.0745623,"GRASS","Cover",1,27
"G6",1936,1936,10,"BOUTE",1,2.5e-05,"GRASS","",1,27
"G6",1936,1936,10,"SPORO",6,0.00916895,"GRASS","Cover",1,27
"G6",1937,1937,10,"ALIN",2,5e-05,"FORB","PerennialForb",1,14
"G6",1937,1937,10,"BOER4",35,0.09311102,"GRASS","Cover",1,14
"G6",1937,1937,10,"EUPHO",9,0.000225,"","",1,14
"G6",1937,1937,10,"SPORO",4,0.0119237,"GRASS","Cover",1,14
"G6",1938,1938,9,"BOER4",36,0.12224125,"GRASS","Cover",1,8
"G6",1938,1938,9,"BOUTE",1,2.5e-05,"GRASS","",1,8
"G6",1938,1938,9,"EUPHO",1,2.5e-05,"","",1,8
"G6",1938,1938,9,"SPORO",5,0.00661665,"GRASS","Cover",1,8
"G6",1939,1939,12,"BOER4",64,0.04523681,"GRASS","Cover",1,7
"G6",1939,1939,12,"SPORO",4,0.00471949,"GRASS","Cover",1,7
"G6",1940,1940,12,"BOER4",64,0.08259415,"GRASS","Cover",1,14
"G6",1940,1940,12,"CRPO5",10,0.00025,"FORB","PerennialForb",1,14
"G6",1940,1940,12,"OENOT",1,2.5e-05,"","",1,14
"G6",1940,1940,12,"SPORO",4,0.00725535,"GRASS","Cover",1,14
"G6",1941,1942,1,"BOER4",83,0.0433837,"GRASS","Cover",1,8
"G6",1941,1942,1,"SPORO",5,0.0018928,"GRASS","Cover",1,8
"G6",1942,1942,10,"BOER4",44,0.0386555,"GRASS","Cover",1,8
"G6",1942,1942,10,"EUPHO",2,5e-05,"","",1,8
"G6",1942,1942,10,"SPORO",7,0.000855,"GRASS","Cover",1,8
"G6",1943,1943,10,"BOER4",32,0.035658,"GRASS","Cover",1,27
"G6",1943,1943,10,"BOUTE",8,2e-04,"GRASS","",1,27
"G6",1944,1944,9,"ALIN",9,0.000225,"FORB","PerennialForb",1,8
"G6",1944,1944,9,"BOER4",19,0.03862437,"GRASS","Cover",1,8
"G6",1944,1944,9,"SPORO",3,0.002653,"GRASS","Cover",1,8
"G6",1945,1945,9,"ALIN",1,2.5e-05,"FORB","PerennialForb",1,13
"G6",1945,1945,9,"BOER4",18,0.05501135,"GRASS","Cover",1,13
"G6",1945,1945,9,"SPORO",3,0.0056031,"GRASS","Cover",1,13
"G6",1946,1946,9,"ALIN",6,0.00015,"FORB","PerennialForb",1,24
"G6",1946,1946,9,"BOER4",19,0.0506519,"GRASS","Cover",1,24
"G6",1946,1946,9,"SPORO",1,0.0021465,"GRASS","Cover",1,24
"G6",1947,1947,9,"ALIN",1,2.5e-05,"FORB","PerennialForb",1,26
"G6",1947,1947,9,"BOER4",37,0.0596431,"GRASS","Cover",1,26
"G6",1947,1947,9,"CRPO5",1,2.5e-05,"FORB","PerennialForb",1,26
"G6",1947,1947,9,"SPORO",1,0.0046405,"GRASS","Cover",1,26
"G6",1948,1949,3,"BOER4",23,0.030501,"GRASS","Cover",1,22
"G6",1948,1949,3,"SPORO",1,0.001036,"GRASS","Cover",1,22
"G6",1949,1949,8,"ALIN",5,0.000125,"FORB","PerennialForb",1,22
"G6",1949,1949,8,"BOER4",29,0.06341205,"GRASS","Cover",1,22
"G6",1949,1949,8,"CHSO",1,2.5e-05,"FORB","PerennialForb",1,22
"G6",1949,1949,8,"SPORO",1,0.0062855,"GRASS","Cover",1,22
"G6",1950,1950,8,"BOER4",37,0.041002,"GRASS","Cover",1,28
"G6",1950,1950,8,"PSTA",2,5e-05,"FORB","PerennialForb",1,28
"G6",1950,1950,8,"SPORO",1,0.0024425,"GRASS","Cover",1,28
"G6",1951,1951,8,"BOER4",57,0.05905267,"GRASS","Cover",1,21
"G6",1951,1951,8,"SPORO",1,0.0029915,"GRASS","Cover",1,21
"G6",1952,1952,9,"BOER4",5,0.002524,"GRASS","Cover",1,18
"G6",1952,1952,9,"BOUTE",36,9e-04,"GRASS","",1,18
"G6",1953,1953,10,"BOER4",6,0.011231,"GRASS","Cover",1,8
"G6",1954,1954,11,"BOUTE",2,5e-05,"GRASS","",1,24
"G6",1954,1954,11,"SPORO",4,0.0074755,"GRASS","Cover",1,24
"G6",1955,1955,9,"ALIN",1,2.5e-05,"FORB","PerennialForb",1,15
"G6",1955,1955,9,"SPORO",28,0.018932,"GRASS","Cover",1,15
"G6",1956,1956,8,NA,NA,NA,NA,NA,0,10
"G6",1957,1957,8,"LESQU",4,1e-04,"","",1,5
"G6",1957,1957,8,"PAOB",2,5e-05,"GRASS","Cover",1,5
"G6",1958,1958,9,"ALIN",4,1e-04,"FORB","PerennialForb",1,25
"G6",1958,1958,9,"BOUTE",3,7.5e-05,"GRASS","",1,25
"G6",1958,1958,9,"SPORO",3,0.011854,"GRASS","Cover",1,25
"G6",1960,1960,8,"BOUTE",2,0.0016715,"GRASS","",1,22
"G6",1960,1960,8,"EUPHO",23,0.000575,"","",1,22
"G6",1960,1960,8,"SPORO",1,0.00472645,"GRASS","Cover",1,22
"G6",1965,1965,8,"SPORO",1,0.0190505,"GRASS","Cover",1,25
"G6",1968,1968,8,NA,NA,NA,NA,NA,0,19
"G6",1969,1969,8,NA,NA,NA,NA,NA,0,26
"G6",1971,1971,8,NA,NA,NA,NA,NA,0,16
"G6",1972,1972,8,"DAPU7",1,0.000204,"GRASS","Cover",1,15
"G6",1972,1972,8,"SPORO",2,0.002948,"GRASS","Cover",1,15
"G6",1973,1973,8,"SPORO",3,0.021309,"GRASS","Cover",1,3
"G6",1975,1975,8,"SPORO",11,0.09323467,"GRASS","Cover",1,4
"G6",1976,1976,7,"SPORO",21,0.0278108,"GRASS","Cover",1,29
"G6",1977,1977,8,"SPORO",8,0.04769535,"GRASS","Cover",1,11
"G6",1995,1995,10,"SEBA3",4,1e-04,"FORB","PerennialForb",1,17
"G6",1995,1995,10,"SPORO",68,0.004465587235091,"GRASS","Cover",1,17
"G6",2001,2001,10,"EUPHO",2,5e-05,"","",1,12
"G6",2001,2001,10,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,12
"G6",2001,2001,10,"SPORO",1,2.5e-05,"GRASS","Cover",1,12
"G6",2006,2006,11,"CHSO",2,5e-05,"FORB","PerennialForb",1,27
"G6",2006,2006,11,"SEBA3",10,0.00025,"FORB","PerennialForb",1,27
"G6",2006,2006,11,"SELE6",4,0.001192350006992,"GRASS","Cover",1,27
"G6",2006,2006,11,"SPORO",220,0.017703060012934,"GRASS","Cover",1,27
"G6",2011,2011,11,NA,NA,NA,NA,NA,0,1
"G6",2016,2016,9,"CHSO",12,3e-04,"FORB","PerennialForb",1,15
"G6",2016,2016,9,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,15
"H1",1915,1915,9,"ARIST",5,0.0054095,"GRASS","",1,11
"H1",1915,1915,9,"BOER4",45,0.02144015,"GRASS","Cover",1,11
"H1",1915,1915,9,"ERIOG",1,2.5e-05,"","",1,11
"H1",1915,1915,9,"SEBA3",6,0.00015,"FORB","PerennialForb",1,11
"H1",1915,1915,9,"SPORO",11,0.0106255,"GRASS","Cover",1,11
"H1",1916,1916,9,"ARIST",3,0.00873757,"GRASS","",1,19
"H1",1916,1916,9,"BOER4",19,0.02079246,"GRASS","Cover",1,19
"H1",1916,1916,9,"BOUTE",10,0.00025,"GRASS","",1,19
"H1",1916,1916,9,"SEBA3",5,0.000125,"FORB","PerennialForb",1,19
"H1",1916,1916,9,"SPORO",10,0.00655939,"GRASS","Cover",1,19
"H1",1917,1917,9,"ARIST",9,0.00757619,"GRASS","",1,16
"H1",1917,1917,9,"BOER4",14,0.01261449,"GRASS","Cover",1,16
"H1",1917,1917,9,"BOUTE",10,0.00025,"GRASS","",1,16
"H1",1917,1917,9,"SEBA3",7,0.000175,"FORB","PerennialForb",1,16
"H1",1917,1917,9,"SPHAE",1,2.5e-05,"","",1,16
"H1",1917,1917,9,"SPORO",18,0.01265279,"GRASS","Cover",1,16
"H1",1918,1919,4,"ARIST",5,0.000986,"GRASS","",1,11
"H1",1918,1919,4,"BOER4",9,0.0022155,"GRASS","Cover",1,11
"H1",1918,1919,4,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,11
"H1",1918,1919,4,"SPORO",9,0.005348,"GRASS","Cover",1,11
"H1",1919,1919,10,"ARIST",20,0.00798391,"GRASS","",1,20
"H1",1919,1919,10,"BOER4",10,0.00321151,"GRASS","Cover",1,20
"H1",1919,1919,10,"DANA",2,5e-05,"FORB","PerennialForb",1,20
"H1",1919,1919,10,"LESQU",1,2.5e-05,"","",1,20
"H1",1919,1919,10,"SEBA3",3,7.5e-05,"FORB","PerennialForb",1,20
"H1",1919,1919,10,"SPORO",11,0.00566189,"GRASS","Cover",1,20
"H1",1920,1920,10,"ALIN",1,2.5e-05,"FORB","PerennialForb",1,29
"H1",1920,1920,10,"ARIST",13,0.00892526,"GRASS","",1,29
"H1",1920,1920,10,"BOER4",13,0.00512037,"GRASS","Cover",1,29
"H1",1920,1920,10,"DANA",2,5e-05,"FORB","PerennialForb",1,29
"H1",1920,1920,10,"LESQU",2,5e-05,"","",1,29
"H1",1920,1920,10,"SEBA3",6,0.00015,"FORB","PerennialForb",1,29
"H1",1920,1920,10,"SPORO",18,0.00992506,"GRASS","Cover",1,29
"H1",1921,1921,10,"ARIST",13,0.0088401,"GRASS","",1,17
"H1",1921,1921,10,"BOER4",11,0.0030825,"GRASS","Cover",1,17
"H1",1921,1921,10,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,17
"H1",1921,1921,10,"SPORO",18,0.012522,"GRASS","Cover",1,17
"H1",1922,1922,10,"ALIN",3,7.5e-05,"FORB","PerennialForb",1,27
"H1",1922,1922,10,"ARIST",1,0.00063975,"GRASS","",1,27
"H1",1922,1922,10,"BOER4",1,0.00012524,"GRASS","Cover",1,27
"H1",1922,1922,10,"DAPU7",1,0.00025149,"GRASS","Cover",1,27
"H1",1922,1922,10,"SEBA3",2,5e-05,"FORB","PerennialForb",1,27
"H1",1922,1922,10,"SPORO",3,0.00044866,"GRASS","Cover",1,27
"H1",1923,1924,1,"ARIST",1,0.000117,"GRASS","",1,24
"H1",1923,1924,1,"BOER4",1,0.0003625,"GRASS","Cover",1,24
"H1",1923,1924,1,"DAPU7",5,0.0013335,"GRASS","Cover",1,24
"H1",1923,1924,1,"LESQU",1,2.5e-05,"","",1,24
"H1",1923,1924,1,"PSTA",1,2.5e-05,"FORB","PerennialForb",1,24
"H1",1923,1924,1,"SEBA3",2,5e-05,"FORB","PerennialForb",1,24
"H1",1923,1924,1,"SPORO",24,0.0098145,"GRASS","Cover",1,24
"H1",1927,1927,6,"ARIST",1,0.0043545,"GRASS","",1,4
"H1",1927,1927,6,"BOER4",2,0.005035,"GRASS","Cover",1,4
"H1",1927,1927,6,"LESQU",17,0.000425,"","",1,4
"H1",1927,1927,6,"SPORO",9,0.0632025,"GRASS","Cover",1,4
"H1",1928,1928,8,"ALIN",4,1e-04,"FORB","PerennialForb",1,15
"H1",1928,1928,8,"ARIST",2,0.0026045,"GRASS","",1,15
"H1",1928,1928,8,"BOER4",10,0.0080565,"GRASS","Cover",1,15
"H1",1928,1928,8,"EUPHO",2,5e-05,"","",1,15
"H1",1928,1928,8,"LESQU",11,0.000275,"","",1,15
"H1",1928,1928,8,"SEBA3",2,5e-05,"FORB","PerennialForb",1,15
"H1",1928,1928,8,"SPORO",12,0.0309845,"GRASS","Cover",1,15
"H1",1929,1929,10,"ARIST",1,0.0027109,"GRASS","",1,5
"H1",1929,1929,10,"BOER4",7,0.012325,"GRASS","Cover",1,5
"H1",1929,1929,10,"LESQU",7,0.000175,"","",1,5
"H1",1929,1929,10,"PSTA",2,5e-05,"FORB","PerennialForb",1,5
"H1",1929,1929,10,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,5
"H1",1929,1929,10,"SPORO",8,0.02453575,"GRASS","Cover",1,5
"H1",1930,1930,9,"ARIST",1,0.0059285,"GRASS","",1,10
"H1",1930,1930,9,"BOER4",6,0.01624545,"GRASS","Cover",1,10
"H1",1930,1930,9,"EUPHO",2,5e-05,"","",1,10
"H1",1930,1930,9,"LESQU",7,0.000175,"","",1,10
"H1",1930,1930,9,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,10
"H1",1930,1930,9,"SPORO",11,0.0336245,"GRASS","Cover",1,10
"H1",1931,1931,9,"ARIST",1,0.0052415,"GRASS","",1,18
"H1",1931,1931,9,"BOER4",8,0.0152875,"GRASS","Cover",1,18
"H1",1931,1931,9,"LESQU",7,0.000175,"","",1,18
"H1",1931,1931,9,"POJA5",2,5e-05,"FORB","PerennialForb",1,18
"H1",1931,1931,9,"PSTA",1,2.5e-05,"FORB","PerennialForb",1,18
"H1",1931,1931,9,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,18
"H1",1931,1931,9,"SPORO",15,0.0240765,"GRASS","Cover",1,18
"H1",1932,1932,10,"ARIST",1,0.005625,"GRASS","",1,16
"H1",1932,1932,10,"BOER4",5,0.0170527,"GRASS","Cover",1,16
"H1",1932,1932,10,"POJA5",2,5e-05,"FORB","PerennialForb",1,16
"H1",1932,1932,10,"PSTA",1,2.5e-05,"FORB","PerennialForb",1,16
"H1",1932,1932,10,"SPORO",17,0.0188295,"GRASS","Cover",1,16
"H1",1933,1933,10,"ARIST",1,0.0092095,"GRASS","",1,19
"H1",1933,1933,10,"BOER4",11,0.0127395,"GRASS","Cover",1,19
"H1",1933,1933,10,"LESQU",13,0.000325,"","",1,19
"H1",1933,1933,10,"POJA5",1,2.5e-05,"FORB","PerennialForb",1,19
"H1",1933,1933,10,"PSTA",2,5e-05,"FORB","PerennialForb",1,19
"H1",1933,1933,10,"SEBA3",2,5e-05,"FORB","PerennialForb",1,19
"H1",1933,1933,10,"SPORO",20,0.02119561,"GRASS","Cover",1,19
"H1",1933,1933,10,"TECO",3,7.5e-05,"FORB","PerennialForb",1,19
"H1",1934,1934,10,"ARIST",1,0.010389,"GRASS","",1,4
"H1",1934,1934,10,"BOER4",6,0.0073275,"GRASS","Cover",1,4
"H1",1934,1934,10,"SEBA3",3,7.5e-05,"FORB","PerennialForb",1,4
"H1",1934,1934,10,"SPORO",16,0.019795,"GRASS","Cover",1,4
"H1",1934,1934,10,"TECO",1,2.5e-05,"FORB","PerennialForb",1,4
"H1",1935,1935,10,"ARIST",3,0.0024871,"GRASS","",1,15
"H1",1935,1935,10,"BOER4",5,0.0033165,"GRASS","Cover",1,15
"H1",1935,1935,10,"DANA",1,2.5e-05,"FORB","PerennialForb",1,15
"H1",1935,1935,10,"LESQU",3,7.5e-05,"","",1,15
"H1",1935,1935,10,"POJA5",2,5e-05,"FORB","PerennialForb",1,15
"H1",1935,1935,10,"PSTA",1,2.5e-05,"FORB","PerennialForb",1,15
"H1",1935,1935,10,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,15
"H1",1935,1935,10,"SPORO",31,0.024431,"GRASS","Cover",1,15
"H1",1935,1935,10,"TECO",2,5e-05,"FORB","PerennialForb",1,15
"H1",1936,1936,10,"ALIN",13,0.000325,"FORB","PerennialForb",1,15
"H1",1936,1936,10,"ARIST",3,0.00491415,"GRASS","",1,15
"H1",1936,1936,10,"BOER4",2,0.002502,"GRASS","Cover",1,15
"H1",1936,1936,10,"LESQU",5,0.000125,"","",1,15
"H1",1936,1936,10,"POJA5",1,2.5e-05,"FORB","PerennialForb",1,15
"H1",1936,1936,10,"PSTA",2,5e-05,"FORB","PerennialForb",1,15
"H1",1936,1936,10,"SEBA3",3,7.5e-05,"FORB","PerennialForb",1,15
"H1",1936,1936,10,"SPORO",39,0.01951325,"GRASS","Cover",1,15
"H1",1936,1936,10,"TECO",1,2.5e-05,"FORB","PerennialForb",1,15
"H1",1937,1937,10,"ALIN",1,2.5e-05,"FORB","PerennialForb",1,19
"H1",1937,1937,10,"ARIST",4,0.00674312,"GRASS","",1,19
"H1",1937,1937,10,"BOER4",1,0.002311,"GRASS","Cover",1,19
"H1",1937,1937,10,"HOFFM",1,2.5e-05,"","",1,19
"H1",1937,1937,10,"LESQU",2,5e-05,"","",1,19
"H1",1937,1937,10,"POJA5",1,2.5e-05,"FORB","PerennialForb",1,19
"H1",1937,1937,10,"PSTA",2,5e-05,"FORB","PerennialForb",1,19
"H1",1937,1937,10,"SPORO",75,0.01708687,"GRASS","Cover",1,19
"H1",1937,1937,10,"TECO",1,2.5e-05,"FORB","PerennialForb",1,19
"H1",1938,1938,9,"ALIN",2,5e-05,"FORB","PerennialForb",1,19
"H1",1938,1938,9,"ARIST",2,0.01166455,"GRASS","",1,19
"H1",1938,1938,9,"BOER4",1,0.002606,"GRASS","Cover",1,19
"H1",1938,1938,9,"EUPHO",3,7.5e-05,"","",1,19
"H1",1938,1938,9,"HOFFM",3,7.5e-05,"","",1,19
"H1",1938,1938,9,"LESQU",33,0.000825,"","",1,19
"H1",1938,1938,9,"PSTA",1,2.5e-05,"FORB","PerennialForb",1,19
"H1",1938,1938,9,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,19
"H1",1938,1938,9,"SPORO",29,0.03093,"GRASS","Cover",1,19
"H1",1938,1938,9,"TECO",1,2.5e-05,"FORB","PerennialForb",1,19
"H1",1939,1940,1,"ARIST",2,0.01270695,"GRASS","",1,8
"H1",1939,1940,1,"BOER4",3,0.001839,"GRASS","Cover",1,8
"H1",1939,1940,1,"LESQU",6,0.00015,"","",1,8
"H1",1939,1940,1,"OENOT",5,0.000125,"","",1,8
"H1",1939,1940,1,"SPORO",18,0.02980275,"GRASS","Cover",1,8
"H1",1940,1941,2,"ARIST",3,0.01395371,"GRASS","",1,11
"H1",1940,1941,2,"BOER4",1,0.0012865,"GRASS","Cover",1,11
"H1",1940,1941,2,"CRPO5",3,7.5e-05,"FORB","PerennialForb",1,11
"H1",1940,1941,2,"LESQU",5,0.000125,"","",1,11
"H1",1940,1941,2,"OENOT",7,0.000175,"","",1,11
"H1",1940,1941,2,"SPORO",24,0.0311672,"GRASS","Cover",1,11
"H1",1941,1942,1,"ARIST",3,0.01933165,"GRASS","",1,16
"H1",1941,1942,1,"BOER4",1,0.000742,"GRASS","Cover",1,16
"H1",1941,1942,1,"LESQU",7,0.000175,"","",1,16
"H1",1941,1942,1,"PSTA",2,5e-05,"FORB","PerennialForb",1,16
"H1",1941,1942,1,"SPORO",53,0.012232,"GRASS","Cover",1,16
"H1",1942,1943,4,"ARIST",6,0.0156635,"GRASS","",1,9
"H1",1942,1943,4,"MIRU5",2,5e-05,"FORB","PerennialForb",1,9
"H1",1942,1943,4,"PSTA",4,1e-04,"FORB","PerennialForb",1,9
"H1",1942,1943,4,"SPORO",38,0.0317775,"GRASS","Cover",1,9
"H1",1942,1943,4,"TECO",3,7.5e-05,"FORB","PerennialForb",1,9
"H1",1943,1943,11,"ARIST",14,0.01086641,"GRASS","",1,16
"H1",1943,1943,11,"CRPO5",2,5e-05,"FORB","PerennialForb",1,16
"H1",1943,1943,11,"PSTA",2,5e-05,"FORB","PerennialForb",1,16
"H1",1943,1943,11,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,16
"H1",1943,1943,11,"SPORO",44,0.03171119,"GRASS","Cover",1,16
"H1",1944,1944,9,"ARIST",11,0.01622487,"GRASS","",1,9
"H1",1944,1944,9,"CRPO5",2,5e-05,"FORB","PerennialForb",1,9
"H1",1944,1944,9,"MIRU5",2,5e-05,"FORB","PerennialForb",1,9
"H1",1944,1944,9,"PSTA",2,5e-05,"FORB","PerennialForb",1,9
"H1",1944,1944,9,"SPORO",31,0.0431051,"GRASS","Cover",1,9
"H1",1944,1944,9,"TECO",1,2.5e-05,"FORB","PerennialForb",1,9
"H1",1945,1945,9,"ARIST",9,0.0183065,"GRASS","",1,12
"H1",1945,1945,9,"CRPO5",2,5e-05,"FORB","PerennialForb",1,12
"H1",1945,1945,9,"MIRU5",2,5e-05,"FORB","PerennialForb",1,12
"H1",1945,1945,9,"PSTA",2,5e-05,"FORB","PerennialForb",1,12
"H1",1945,1945,9,"SPORO",22,0.028629,"GRASS","Cover",1,12
"H1",1945,1945,9,"TECO",1,2.5e-05,"FORB","PerennialForb",1,12
"H1",1946,1946,11,"ARIST",11,0.02422109,"GRASS","",1,22
"H1",1946,1946,11,"PSTA",1,2.5e-05,"FORB","PerennialForb",1,22
"H1",1946,1946,11,"SPORO",25,0.01934785,"GRASS","Cover",1,22
"H1",1947,1948,1,"ARIST",12,0.02517662,"GRASS","",1,9
"H1",1947,1948,1,"SPORO",17,0.01756035,"GRASS","Cover",1,9
"H1",1949,1949,8,"ARIST",10,0.01871075,"GRASS","",1,31
"H1",1949,1949,8,"CRPO5",2,5e-05,"FORB","PerennialForb",1,31
"H1",1949,1949,8,"LESQU",1,2.5e-05,"","",1,31
"H1",1949,1949,8,"MELE2",1,2.5e-05,"FORB","PerennialForb",1,31
"H1",1949,1949,8,"MIRU5",2,5e-05,"FORB","PerennialForb",1,31
"H1",1949,1949,8,"PSTA",1,2.5e-05,"FORB","PerennialForb",1,31
"H1",1949,1949,8,"SPORO",13,0.004623,"GRASS","Cover",1,31
"H1",1950,1950,11,"ARIST",5,0.007494,"GRASS","",1,3
"H1",1950,1950,11,"CRPO5",3,7.5e-05,"FORB","PerennialForb",1,3
"H1",1950,1950,11,"ERIOG",1,2.5e-05,"","",1,3
"H1",1950,1950,11,"MIRU5",1,2.5e-05,"FORB","PerennialForb",1,3
"H1",1950,1950,11,"PSTA",2,5e-05,"FORB","PerennialForb",1,3
"H1",1950,1950,11,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,3
"H1",1950,1950,11,"SPORO",1,0.002864,"GRASS","Cover",1,3
"H1",1951,1951,8,"ARIST",3,0.0040085,"GRASS","",1,23
"H1",1951,1951,8,"SEBA3",5,0.000125,"FORB","PerennialForb",1,23
"H1",1952,1952,9,"ARIST",1,0.0007256,"GRASS","",1,18
"H1",1952,1952,9,"CRPO5",8,2e-04,"FORB","PerennialForb",1,18
"H1",1952,1952,9,"HOFFM",2,5e-05,"","",1,18
"H1",1952,1952,9,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,18
"H1",1956,1956,8,"ALIN",5,0.000125,"FORB","PerennialForb",1,17
"H1",1956,1956,8,"BOER4",2,0.00594605,"GRASS","Cover",1,17
"H1",1957,1957,8,"SCBR2",1,0.00089635,"GRASS","Cover",1,14
"H1",1958,1958,9,"ALIN",2,5e-05,"FORB","PerennialForb",1,24
"H1",1958,1958,9,"BOUTE",1,2.5e-05,"GRASS","",1,24
"H1",1958,1958,9,"CRPO5",4,1e-04,"FORB","PerennialForb",1,24
"H1",1958,1958,9,"DAPU7",8,2e-04,"GRASS","Cover",1,24
"H1",1958,1958,9,"MIRU5",1,2.5e-05,"FORB","PerennialForb",1,24
"H1",1958,1958,9,"SPORO",2,0.0002565,"GRASS","Cover",1,24
"H1",1959,1959,8,"CRPO5",2,5e-05,"FORB","PerennialForb",1,13
"H1",1959,1959,8,"DAPU7",4,1e-04,"GRASS","Cover",1,13
"H1",1959,1959,8,"MIRU5",2,5e-05,"FORB","PerennialForb",1,13
"H1",1959,1959,8,"SEBA3",1,2.5e-05,"FORB","PerennialForb",1,13
"H1",1959,1959,8,"SPORO",5,0.0023245,"GRASS","Cover",1,13
"H1",1960,1960,8,"BOUTE",3,0.0008665,"GRASS","",1,22
"H1",1960,1960,8,"CRPO5",2,5e-05,"FORB","PerennialForb",1,22
"H1",1960,1960,8,"EUPHO",3,7.5e-05,"","",1,22
"H1",1960,1960,8,"MIRU5",2,5e-05,"FORB","PerennialForb",1,22
"H1",1960,1960,8,"SCBR2",8,0.013043,"GRASS","Cover",1,22
"H1",1960,1960,8,"SEBA3",3,7.5e-05,"FORB","PerennialForb",1,22
"H1",1961,1961,9,NA,NA,NA,NA,NA,0,13
"H1",1962,1962,8,NA,NA,NA,NA,NA,0,23
"H1",1965,1965,8,"DAPU7",7,0.000175,"GRASS","Cover",1,24
"H1",1965,1965,8,"MIRU5",1,2.5e-05,"FORB","PerennialForb",1,24
"H1",1965,1965,8,"SEBA3",8,2e-04,"FORB","PerennialForb",1,24
"H1",1966,1966,10,"CRPO5",3,7.5e-05,"FORB","PerennialForb",1,14
"H1",1966,1966,10,"MIRU5",1,2.5e-05,"FORB","PerennialForb",1,14
"H1",1966,1966,10,"SPORO",39,0.0091995,"GRASS","Cover",1,14
"H1",1967,1967,9,"CRPO5",2,5e-05,"FORB","PerennialForb",1,26
